target,credit,term,fst_payment,age,gender,child_total,dependants,socstatus_work_fl,socstatus_pens_fl,fl_presence_fl,own_auto,personal_income,total_loans_count,work_time_in_years,высшее,среднее,среднее специальное,не состоял в браке,разведен(а),состою в браке,от 10000 до 20000 руб.,от 20000 до 50000 руб.,от 5000 до 10000 руб.
0,9116.0,9,1013.0,34,1,1,1,1,0,1,0,15000.0,1,1.0,False,False,True,True,False,False,True,False,False
0,5508.0,5,612.0,46,1,2,0,1,0,1,0,18000.0,3,16.0,False,True,False,False,False,True,False,True,False
0,6400.0,7,1100.0,58,1,0,0,1,1,0,0,10100.0,3,1.0,False,True,False,False,True,False,True,False,False
0,5220.0,6,5000.0,49,0,0,0,1,0,0,0,6000.0,1,6.0,False,False,True,False,False,True,True,False,False
0,4550.0,3,1500.0,58,0,3,3,1,0,0,0,9000.0,1,5.0,False,True,False,False,False,True,True,False,False
1,5790.0,10,1000.0,25,0,0,0,1,0,0,0,10000.0,1,4.0,True,False,False,True,False,False,True,False,False
0,4624.0,12,816.0,36,1,2,0,1,0,0,0,13000.0,1,17.0,False,False,True,False,True,False,False,True,False
0,15990.0,18,0.0,26,1,0,0,1,0,0,0,15000.0,1,5.0,True,False,False,False,False,True,False,True,False
0,14487.0,12,14000.0,38,0,1,1,1,0,1,0,10000.0,4,3.0,False,True,False,True,False,False,False,False,True
0,17150.0,12,2000.0,37,1,2,2,1,0,0,0,10000.0,1,20.0,False,False,True,True,False,False,True,False,False
0,3307.0,6,368.0,33,0,2,2,1,0,0,0,10000.0,3,1.0,False,True,False,False,False,True,True,False,False
0,5190.0,10,3000.0,40,0,1,1,1,0,0,0,18000.0,5,6.0,False,False,True,True,False,False,False,True,False
0,4135.0,6,4000.0,32,1,2,2,1,0,0,1,7000.0,1,4.0,False,True,False,False,False,True,True,False,False
0,6000.0,6,5650.0,39,1,1,1,1,0,0,0,5500.0,3,4.0,False,True,False,False,False,True,True,False,False
0,10900.0,8,5000.0,28,1,0,0,1,0,0,0,26000.0,6,7.0,False,True,False,True,False,False,False,True,False
0,7400.0,6,1300.0,26,1,2,2,1,0,0,0,7800.0,1,6.0,False,True,False,False,False,True,True,False,False
0,23000.0,12,2000.0,26,1,1,1,1,0,0,0,7100.0,1,1.0,False,False,True,False,False,False,True,False,False
0,3790.0,12,500.0,27,1,1,1,1,0,1,0,9000.0,1,2.0,False,False,True,True,False,False,False,False,True
0,15340.0,12,5000.0,38,0,1,1,1,0,0,0,9500.0,2,20.0,False,True,False,False,False,True,True,False,False
0,6327.0,6,200.0,55,0,2,0,0,1,0,0,5200.0,2,0.0,False,True,False,False,False,True,False,False,True
0,31450.0,12,3500.0,39,1,1,1,1,0,0,0,10000.0,1,19.0,False,False,True,False,False,False,False,True,False
0,6679.0,10,2024.0,44,0,0,0,1,0,0,0,40000.0,1,3.0,False,False,True,False,False,True,False,False,False
0,6520.0,6,1000.0,31,1,2,2,1,0,0,0,5000.0,3,5.0,False,False,True,False,False,True,True,False,False
0,14820.0,12,3003.3,55,0,0,0,1,0,0,1,15000.0,2,17.0,False,True,False,False,False,True,False,True,False
0,23259.0,10,2590.0,45,0,1,1,1,0,1,0,10000.0,1,6.0,False,False,True,False,False,True,False,True,False
0,24027.0,12,5000.0,49,1,2,0,1,0,1,0,10000.0,4,22.0,False,True,False,True,False,False,True,False,False
0,11749.0,9,0.0,24,0,0,0,1,0,1,0,15000.0,1,2.0,False,False,True,False,False,False,False,True,False
0,16800.0,6,2000.0,54,0,0,0,1,0,1,0,10000.0,1,33.0,False,True,False,True,False,False,False,False,True
0,10021.5,12,0.0,57,1,2,0,0,1,0,0,6000.0,2,0.0,False,True,False,True,False,False,False,False,True
0,12211.0,6,3000.0,56,0,2,0,1,0,1,0,11000.0,5,5.0,False,True,False,False,False,True,True,False,False
0,10870.0,10,10000.0,55,0,1,0,1,0,0,0,20000.0,2,10.0,False,True,False,False,False,True,False,True,False
0,19820.0,10,10000.0,35,1,4,4,1,0,1,0,12000.0,1,8.0,True,False,False,False,True,False,True,False,False
0,12400.0,3,13000.0,60,1,0,0,0,1,0,0,15000.0,1,0.0,False,False,True,True,False,False,False,True,False
0,10216.0,12,2000.0,35,0,1,1,1,0,0,0,14000.0,2,5.0,False,True,False,True,False,False,False,True,False
0,8770.0,9,1000.0,26,1,1,1,1,0,0,0,8000.0,1,3.0,False,False,True,False,False,True,False,True,False
1,6650.0,6,1000.0,22,1,0,0,1,0,0,0,8000.0,1,0.0,False,False,True,False,False,True,False,True,False
0,5000.0,12,0.0,23,1,1,1,1,0,0,0,15000.0,1,1.0,False,False,True,False,False,True,False,True,False
0,5500.0,6,4000.0,27,1,1,1,0,1,0,0,6800.0,2,0.0,False,True,False,False,False,True,True,False,False
0,14910.0,10,1700.0,40,0,2,2,1,0,0,0,10000.0,3,3.0,False,True,False,False,True,False,True,False,False
1,4726.0,5,834.0,51,0,0,0,1,0,0,1,8000.0,2,9.0,False,False,False,True,False,False,True,False,False
1,25990.0,6,4000.0,23,0,0,0,1,0,1,0,25000.0,2,2.0,False,False,False,False,False,True,False,True,False
0,2633.0,12,500.0,31,0,1,1,1,0,0,0,17000.0,1,8.0,False,False,True,False,False,True,False,True,False
0,25000.0,12,15670.0,63,1,2,0,0,1,0,0,9000.0,1,0.0,False,False,True,True,False,False,True,False,False
0,23390.0,10,2600.0,37,0,2,3,1,0,0,1,10000.0,1,1.0,False,False,True,False,False,True,False,True,False
0,8904.0,6,4686.0,44,1,0,0,1,0,0,0,53000.0,1,5.0,True,False,False,False,False,True,False,False,True
0,7200.0,10,800.0,53,0,1,1,0,1,0,1,7500.0,2,0.0,False,True,False,False,False,True,False,False,True
0,7115.0,6,10000.0,54,0,0,0,1,0,0,1,20000.0,1,12.0,False,True,False,False,False,True,False,False,False
0,9900.0,8,2000.0,23,1,0,0,1,0,0,0,12000.0,1,0.0,False,False,False,True,False,False,False,True,False
1,14500.0,6,1620.0,54,1,0,0,1,0,1,0,10000.0,2,10.0,False,True,False,False,False,True,True,False,False
0,13860.0,12,1540.0,24,1,1,1,1,0,0,0,9000.0,1,1.0,True,False,False,False,False,True,False,True,False
0,30000.0,12,7000.0,45,0,0,0,1,0,0,0,9000.0,2,3.0,False,True,False,False,False,True,True,False,False
0,2999.0,3,6000.0,30,1,1,1,1,0,0,0,20000.0,1,2.0,True,False,False,False,True,False,False,True,False
0,8160.0,10,1440.0,36,1,2,1,1,0,0,0,8500.0,3,5.0,False,True,False,False,False,True,True,False,False
1,4790.0,6,0.0,26,1,1,1,1,0,0,0,9000.0,1,1.0,False,False,True,False,False,True,False,True,False
0,7019.0,10,780.0,48,0,1,0,1,0,0,0,10000.0,2,9.0,False,True,False,False,False,True,True,False,False
0,6000.0,6,2000.0,25,0,0,0,1,0,0,0,15000.0,2,3.0,True,False,False,False,False,True,True,False,False
1,8400.0,6,940.0,28,0,1,1,1,0,0,0,15000.0,4,1.0,False,True,False,False,False,True,True,False,False
0,6100.0,9,2000.0,54,0,0,0,0,1,0,0,6100.0,1,0.0,True,False,False,True,False,False,False,False,True
0,9030.0,6,2000.0,30,1,1,1,1,0,0,0,20000.0,2,4.0,False,False,True,False,True,False,False,True,False
0,11217.0,6,2373.0,31,1,2,2,1,0,1,0,8000.0,1,5.0,False,False,True,False,False,True,False,True,False
0,20925.0,18,2325.0,29,1,1,1,1,0,0,0,10000.0,3,4.0,False,True,False,False,True,False,False,True,False
0,4840.0,6,550.0,37,0,2,2,1,0,0,1,12000.0,1,10.0,True,False,False,False,False,True,True,False,False
0,8990.0,6,6000.0,21,0,0,0,1,0,0,0,35000.0,1,0.0,False,False,True,False,False,True,False,True,False
0,12980.0,10,4000.0,32,1,1,1,1,0,0,0,8000.0,1,1.0,False,False,True,False,False,True,True,False,False
0,71243.0,10,16657.0,33,1,2,1,1,0,0,0,12000.0,6,3.0,False,False,False,False,False,True,False,True,False
0,5681.0,6,720.0,48,0,2,1,1,0,1,0,20000.0,2,14.0,True,False,False,False,False,True,False,True,False
0,5765.0,9,0.0,53,0,0,0,0,1,0,0,6000.0,1,0.0,False,False,True,True,False,False,False,False,True
0,12150.0,6,1350.0,27,1,0,0,1,0,0,0,10000.0,1,10.0,False,False,True,False,False,True,False,True,False
0,5290.0,6,1000.0,32,0,2,2,1,0,0,0,8000.0,2,8.0,False,True,False,False,False,True,True,False,False
0,2500.0,6,790.0,31,1,1,1,1,0,0,0,7000.0,1,0.0,False,False,True,False,False,True,False,True,False
0,3520.0,5,2500.0,33,0,1,1,1,0,0,0,10000.0,3,1.0,False,True,False,False,False,True,True,False,False
0,4550.0,3,2000.0,32,0,1,1,1,0,1,0,5000.0,1,10.0,False,False,True,True,False,False,False,False,True
0,14400.0,10,2000.0,37,0,1,1,1,0,0,1,6500.0,5,4.0,False,True,False,False,False,True,True,False,False
0,4500.0,5,2000.0,52,0,0,0,1,0,1,1,15000.0,2,3.0,True,False,False,False,False,True,False,True,False
0,8844.0,6,2500.0,38,0,1,1,1,0,0,0,50000.0,2,18.0,False,True,False,False,False,True,False,False,False
0,4600.0,4,1000.0,26,1,1,1,1,0,0,0,10000.0,1,4.0,True,False,False,False,False,True,True,False,False
0,6000.0,10,1000.0,33,0,3,2,1,0,0,0,8000.0,1,2.0,False,False,True,False,False,True,True,False,False
0,6283.0,12,700.0,28,1,1,1,1,0,1,0,9000.0,2,1.0,False,True,False,False,True,False,True,False,False
0,6590.0,6,1000.0,27,1,1,1,1,0,1,0,14000.0,1,3.0,True,False,False,False,False,True,False,True,False
1,8185.0,6,8200.0,46,0,2,1,1,0,0,0,30000.0,1,1.0,False,False,True,False,False,True,False,True,False
1,7063.0,12,1000.0,29,1,0,0,1,0,1,0,11000.0,3,17.0,False,True,False,False,False,True,True,False,False
0,13275.0,10,1475.0,27,1,0,0,1,0,0,0,7000.0,1,3.0,False,False,True,True,False,False,False,False,True
0,7637.63,3,4352.37,59,1,0,0,0,1,0,0,20000.0,3,0.0,False,True,False,True,False,False,True,False,False
1,14030.0,6,1560.0,33,1,3,3,1,0,0,0,7000.0,1,13.0,False,False,True,False,False,True,False,True,False
1,15300.0,12,3000.0,41,0,1,1,1,0,0,0,12000.0,2,12.0,True,False,False,False,False,True,True,False,False
0,8080.0,10,1000.0,39,1,1,1,1,0,0,0,7900.0,1,9.0,False,False,True,True,False,False,False,False,True
0,11935.0,6,8000.0,34,1,1,1,1,0,0,0,15000.0,3,3.0,True,False,False,False,False,True,False,True,False
0,25506.19,6,18000.0,52,0,2,2,1,0,0,0,12000.0,1,31.0,False,False,True,False,False,True,False,True,False
0,22070.0,12,1921.0,45,0,1,1,1,0,0,0,12000.0,1,4.0,False,False,True,False,False,True,True,False,False
0,4018.0,5,1722.0,31,0,1,1,1,0,0,0,20000.0,1,10.0,False,True,False,False,False,True,True,False,False
0,2075.0,6,1400.0,27,1,2,2,1,0,0,0,4700.0,1,2.0,False,True,False,False,False,True,True,False,False
0,4454.0,4,746.0,56,0,0,0,1,0,0,0,10000.0,1,7.0,False,False,True,False,False,True,True,False,False
1,6890.0,6,1000.0,25,1,1,1,1,0,1,0,11000.0,1,1.0,False,False,True,True,False,False,True,False,False
0,16063.29,10,1784.81,42,1,0,0,1,0,1,0,9000.0,1,5.0,False,False,True,False,False,True,False,True,False
0,9898.0,10,1100.0,31,0,1,1,1,0,0,0,20000.0,3,11.0,False,False,True,False,False,True,False,True,False
0,16512.0,10,6138.0,34,0,1,2,1,0,0,0,11000.0,2,11.0,False,False,False,False,False,True,True,False,False
0,4661.0,10,518.0,57,0,1,0,1,0,1,0,25000.0,2,13.0,False,True,False,False,False,True,False,True,False
0,4212.9,5,468.1,26,1,0,0,1,0,0,0,11000.0,1,7.0,False,False,False,True,False,False,True,False,False
0,16500.0,3,30000.0,48,1,0,0,1,0,0,0,10000.0,1,16.0,False,False,True,False,False,True,False,True,False
0,4550.0,4,1000.0,43,0,2,2,1,0,0,0,7000.0,1,22.0,False,True,False,False,False,True,True,False,False
0,5346.0,12,0.0,42,0,1,0,1,0,0,0,15000.0,3,8.0,False,True,False,False,False,True,True,False,False
0,2000.0,3,750.0,58,1,2,0,1,1,0,0,15000.0,2,9.0,False,False,True,True,False,False,True,False,False
0,5700.0,3,5000.0,35,0,2,2,1,0,0,0,12000.0,3,4.0,False,True,False,False,False,True,True,False,False
0,6550.0,6,5000.0,30,1,1,1,1,0,1,0,20000.0,2,3.0,True,False,False,False,False,True,False,True,False
0,11646.0,12,1294.0,51,1,0,0,1,0,0,0,8000.0,5,16.0,False,True,False,False,False,True,True,False,False
1,17980.0,5,2000.0,28,1,2,2,1,0,0,0,10000.0,1,0.0,False,True,False,False,False,True,True,False,False
0,34140.0,10,4000.0,27,1,1,1,1,0,0,0,11000.0,1,4.0,False,False,True,False,False,True,False,True,False
0,6440.0,12,700.0,48,1,0,0,1,0,0,0,10000.0,2,10.0,True,False,False,False,False,False,True,False,False
0,5279.0,6,2000.0,32,0,1,1,1,0,1,0,13000.0,1,13.0,False,False,False,False,True,False,True,False,False
0,4280.0,6,1100.0,27,0,1,1,1,0,1,1,20000.0,3,0.0,False,True,False,False,False,True,False,True,False
0,10300.0,7,10000.0,27,1,0,0,1,0,0,1,15000.0,1,3.0,False,False,True,False,False,True,False,True,False
0,4919.0,6,371.0,25,1,1,1,1,0,0,0,31000.0,2,2.0,True,False,False,False,False,True,False,True,False
0,10500.0,5,0.0,29,1,1,1,1,0,0,0,6000.0,1,2.0,False,False,True,False,False,True,True,False,False
0,5793.3,5,643.7,31,1,2,2,1,0,0,0,19500.0,3,10.0,False,True,False,False,True,False,True,False,False
0,7820.0,6,0.0,31,1,1,1,1,0,0,0,10000.0,1,2.0,False,True,False,False,True,False,False,False,True
0,13166.0,10,2324.0,33,1,3,0,1,0,0,0,10400.0,2,8.0,False,True,False,False,False,True,False,True,False
0,17750.0,6,2000.0,31,1,1,1,1,0,1,0,10000.0,1,3.0,False,True,False,False,False,True,False,True,False
0,8127.0,6,903.0,39,1,2,2,1,0,1,0,8500.0,2,6.0,False,True,False,True,False,False,True,False,False
0,4490.0,3,500.0,28,0,1,0,1,0,0,0,10000.0,1,0.0,False,True,False,False,True,False,True,False,False
0,11000.0,10,1300.0,57,0,3,0,0,1,0,1,4400.0,2,0.0,False,True,False,False,False,True,False,False,True
0,19925.0,3,10000.0,27,1,0,0,1,0,1,0,10000.0,1,3.0,True,False,False,False,False,True,False,True,False
0,9900.0,10,2000.0,40,1,1,0,1,0,0,0,15000.0,1,15.0,False,False,True,False,False,True,True,False,False
0,10000.0,6,1350.0,38,0,1,1,1,0,0,0,16000.0,2,5.0,False,True,False,False,False,True,True,False,False
0,9341.0,6,1649.0,52,0,2,2,1,1,1,0,10000.0,1,6.0,False,False,True,False,False,True,False,True,False
0,2050.0,3,1000.0,61,1,2,0,0,1,1,0,10000.0,1,0.0,False,True,False,False,False,True,True,False,False
0,7000.0,6,1000.0,39,0,1,1,1,0,0,0,7500.0,1,2.0,False,True,False,False,False,True,True,False,False
0,10000.0,6,3045.0,29,1,0,0,1,0,0,0,6500.0,1,9.0,True,False,False,True,False,False,False,False,True
1,20375.0,13,550.0,24,0,1,1,1,0,0,0,25000.0,2,3.0,False,False,False,False,False,True,False,True,False
1,18224.0,10,3216.0,53,0,1,1,1,0,0,0,12000.0,1,9.0,False,False,True,False,True,False,True,False,False
0,4290.0,9,800.0,42,0,2,2,1,0,0,1,10000.0,1,3.0,False,False,True,False,False,True,True,False,False
1,12690.0,6,0.0,26,1,1,1,1,0,1,0,11000.0,1,1.0,False,True,False,False,False,True,True,False,False
0,23009.0,12,2560.0,47,1,1,0,1,0,1,0,7500.0,2,1.0,False,False,True,False,False,True,True,False,False
0,5270.0,4,1000.0,52,0,0,0,0,1,0,0,8900.0,1,0.0,False,True,False,False,False,True,False,False,True
0,4460.0,3,2000.0,46,0,3,3,1,0,0,0,8000.0,3,10.0,True,False,False,False,False,True,True,False,False
0,9681.5,6,1708.5,45,0,1,1,1,0,0,0,16000.0,2,10.0,False,True,False,False,True,False,True,False,False
0,23040.0,12,5760.0,28,1,0,0,1,0,1,0,13000.0,2,0.0,False,True,False,True,False,False,False,True,False
0,20500.0,12,2500.0,64,0,0,0,0,1,0,0,13000.0,1,0.0,False,False,True,False,False,True,False,True,False
0,9990.0,6,2000.0,42,0,2,1,1,0,1,0,13000.0,2,5.0,False,True,False,False,False,True,True,False,False
0,7394.0,8,1850.0,42,0,1,1,1,0,1,1,8000.0,2,4.0,False,True,False,False,False,True,True,False,False
0,4180.0,4,5000.0,29,1,1,1,1,0,0,0,4300.0,1,1.0,False,False,True,False,True,False,True,False,False
0,12608.0,10,1450.0,62,1,0,0,0,1,1,0,12000.0,2,0.0,False,False,False,True,False,False,True,False,False
0,5180.0,4,576.0,38,1,2,1,1,0,0,0,10000.0,2,9.0,False,True,False,False,False,True,True,False,False
0,25900.0,10,6410.0,36,0,2,2,1,0,0,1,7000.0,1,1.0,False,False,True,False,False,True,False,False,True
0,3560.0,6,500.0,27,1,1,1,1,0,0,0,7000.0,4,3.0,False,True,False,False,False,True,True,False,False
1,28842.0,10,3500.0,44,0,2,2,1,0,0,1,10000.0,2,24.0,False,True,False,False,False,True,True,False,False
0,12510.0,6,5000.0,58,0,2,0,1,0,1,1,16000.0,5,12.0,True,False,False,False,False,True,False,True,False
0,9400.0,6,4000.0,54,0,2,0,1,0,0,1,25000.0,3,32.0,False,True,False,False,False,True,True,False,False
0,24810.0,12,4900.0,30,1,1,1,1,0,0,0,8500.0,1,6.0,True,False,False,False,False,True,True,False,False
0,6510.0,5,500.0,31,1,1,1,1,0,0,0,10500.0,1,7.0,False,False,False,True,False,False,True,False,False
0,3400.0,3,383.0,47,0,1,0,1,0,0,0,8000.0,3,6.0,True,False,False,False,False,True,True,False,False
0,17999.0,6,2000.0,40,0,3,3,1,0,0,1,8000.0,2,2.0,False,False,False,False,False,True,True,False,False
0,22167.6,10,2500.0,29,0,0,0,1,0,0,0,12000.0,2,3.0,False,True,False,True,False,False,True,False,False
0,12250.0,10,3100.0,61,0,2,0,0,1,0,0,15000.0,1,0.0,True,False,False,False,False,True,False,True,False
0,20977.0,12,3000.0,38,0,2,2,1,0,0,1,11000.0,2,4.0,False,True,False,False,False,True,True,False,False
0,11980.0,12,3000.0,28,0,0,0,1,0,1,0,15000.0,3,5.0,False,True,False,True,False,False,True,False,False
0,9720.0,10,1080.0,39,0,0,0,1,0,0,0,6000.0,2,17.0,False,True,False,True,False,False,False,False,True
0,7620.0,6,850.0,55,0,0,0,1,0,0,0,8000.0,1,1.0,False,False,True,False,False,True,True,False,False
0,5508.0,6,650.0,29,1,2,2,1,0,0,0,4500.0,1,0.0,False,True,False,False,False,True,False,False,True
0,20995.0,12,2400.0,40,1,1,1,1,0,0,0,10000.0,2,7.0,False,False,True,False,False,True,False,True,False
0,25641.0,10,2849.0,32,0,2,2,1,0,0,1,10000.0,2,5.0,True,False,False,False,False,True,True,False,False
0,8590.0,12,1000.0,35,0,0,0,1,0,0,0,11200.0,2,6.0,False,True,False,False,False,True,True,False,False
1,6450.0,6,1500.0,30,0,1,1,1,0,0,0,18000.0,1,3.0,False,False,True,False,False,True,True,False,False
1,19286.0,10,2200.0,37,0,1,0,1,0,0,1,10000.0,1,3.0,False,False,True,False,False,True,False,True,False
0,11000.0,12,1230.0,44,0,2,2,1,0,1,1,17000.0,4,9.0,False,True,False,False,False,True,True,False,False
0,5900.0,8,2000.0,26,0,0,0,1,0,1,1,11000.0,3,4.0,False,True,False,True,False,False,True,False,False
0,18690.0,12,3300.0,30,1,2,2,1,0,0,0,10000.0,1,1.0,True,False,False,False,False,True,True,False,False
0,5690.0,6,1000.0,50,1,0,0,1,0,0,0,15000.0,1,29.0,True,False,False,False,False,True,True,False,False
0,9977.0,6,1110.0,59,0,0,0,1,1,1,1,18000.0,2,4.0,True,False,False,False,False,True,False,True,False
1,20610.0,6,2290.0,49,0,2,1,1,0,0,0,8000.0,1,2.0,False,False,True,False,False,True,True,False,False
1,5449.0,6,1000.89,33,1,4,4,1,0,0,0,8000.0,2,0.0,False,False,True,False,False,True,True,False,False
0,5399.0,12,600.0,35,0,1,1,1,0,0,0,12000.0,1,16.0,False,False,True,False,False,True,True,False,False
0,16990.0,6,3000.0,24,0,0,0,1,0,0,1,12000.0,3,4.0,False,True,False,True,False,False,True,False,False
0,8361.0,6,929.0,27,1,1,1,1,0,0,0,20000.0,1,2.0,False,True,False,False,False,True,False,True,False
0,8080.0,6,2000.0,26,1,0,0,1,0,0,0,6000.0,1,3.0,True,False,False,False,False,True,True,False,False
1,3089.0,6,0.0,28,1,1,1,1,0,0,0,10000.0,1,0.0,False,False,True,False,False,True,True,False,False
0,12800.0,12,2000.0,56,0,2,0,1,1,0,1,21000.0,2,17.0,False,True,False,False,False,True,False,True,False
0,3231.0,9,359.0,58,0,2,0,1,0,1,0,10000.0,1,0.0,True,False,False,False,True,False,False,False,True
1,5605.0,6,600.0,34,1,1,1,1,0,0,0,8000.0,2,3.0,False,True,False,False,False,True,True,False,False
0,7300.0,3,1000.0,33,1,1,1,1,0,0,0,12000.0,2,2.0,False,True,False,False,False,True,True,False,False
0,9497.0,10,3000.0,28,1,2,2,1,0,0,0,12000.0,1,5.0,False,False,True,False,False,True,False,True,False
0,30000.0,6,4000.0,60,1,0,0,1,0,0,0,18000.0,1,5.0,True,False,False,False,False,True,False,True,False
0,8095.0,6,900.0,35,0,1,1,1,0,0,0,9000.0,3,16.0,False,True,False,False,False,True,True,False,False
0,31672.0,12,0.0,55,0,3,0,1,1,1,1,15000.0,2,0.0,False,True,False,False,False,True,True,False,False
0,13400.0,12,2000.0,53,1,2,0,1,0,0,0,6500.0,2,20.0,False,True,False,False,False,True,False,False,True
0,20880.0,5,2320.0,23,1,0,0,1,0,0,0,11500.0,1,4.0,False,True,False,False,False,True,False,True,False
0,17850.0,12,0.0,59,1,0,0,0,1,1,0,7200.0,2,0.0,False,False,False,True,False,False,False,False,True
0,10300.0,12,0.0,49,0,1,2,1,0,1,1,8000.0,2,12.0,False,True,False,False,False,True,False,False,True
0,11623.0,6,4980.91,32,1,1,1,1,0,0,0,9000.0,1,2.0,False,False,True,False,False,True,False,False,True
0,22210.0,10,0.0,31,1,2,0,1,0,0,0,9800.0,1,5.0,False,False,True,False,True,False,True,False,False
0,9180.0,5,1020.0,33,1,1,1,1,0,1,0,18000.0,4,0.0,False,True,False,False,False,True,False,True,False
0,11300.0,12,1000.0,49,0,2,0,1,0,1,0,7500.0,1,5.0,False,False,True,False,False,True,True,False,False
0,6703.0,10,745.0,34,0,0,0,1,0,1,0,8500.0,3,5.0,False,True,False,True,False,False,True,False,False
0,4500.0,4,3000.0,40,0,2,2,1,0,0,0,14000.0,1,3.0,False,False,True,False,False,True,False,True,False
0,8102.0,10,1888.0,47,0,3,2,1,0,0,1,25000.0,2,13.0,True,False,False,False,False,True,False,True,False
0,6980.0,3,6000.0,62,0,0,0,1,0,1,0,10000.0,2,2.0,True,False,False,False,False,True,True,False,False
0,2499.0,3,2500.0,26,0,0,0,1,0,0,0,26000.0,2,3.0,False,True,False,False,False,True,False,True,False
1,5997.0,6,0.0,26,1,0,0,1,0,0,0,13000.0,1,0.0,False,True,False,False,False,True,False,True,False
0,9500.0,10,1100.0,32,1,2,2,1,0,0,0,7000.0,1,10.0,True,False,False,False,False,True,False,False,True
0,5928.1,6,659.0,33,1,1,1,1,0,0,0,15000.0,1,9.0,True,False,False,False,True,False,True,False,False
0,4040.0,6,1000.0,30,0,0,0,1,0,0,0,6000.0,2,2.0,False,True,False,False,True,False,True,False,False
0,13400.0,9,2000.0,34,1,1,1,1,0,0,0,10000.0,2,0.0,False,True,False,False,True,False,True,False,False
0,21250.0,6,2400.0,26,1,2,2,1,0,0,0,12000.0,2,1.0,False,False,True,True,False,False,True,False,False
0,20000.0,6,7082.0,58,1,2,0,0,1,0,0,6500.0,1,0.0,False,False,True,False,False,True,True,False,False
0,4369.0,6,2000.0,51,0,0,0,1,0,1,0,18000.0,1,10.0,False,True,False,False,False,True,False,True,False
0,23488.0,8,2610.0,29,1,0,0,1,0,0,0,13000.0,1,4.0,False,True,False,True,False,False,False,True,False
0,9950.0,6,3000.0,49,0,2,2,1,0,1,0,24000.0,2,5.0,False,True,False,False,False,True,False,True,False
0,12434.0,10,1500.0,29,1,2,2,1,0,0,0,8000.0,1,6.0,False,False,True,False,False,True,True,False,False
0,4250.0,6,0.0,29,0,2,2,1,0,0,0,20000.0,1,3.0,False,False,True,False,False,True,False,True,False
0,28220.0,12,5000.0,63,1,2,0,1,0,1,0,16000.0,3,24.0,False,True,False,False,False,False,True,False,False
0,11510.0,8,3000.0,23,1,1,1,1,0,0,0,15000.0,1,3.0,False,True,False,True,False,False,True,False,False
0,19770.0,10,2200.0,39,1,1,0,1,0,0,0,10000.0,1,2.0,True,False,False,False,False,True,False,True,False
0,21600.0,18,2400.0,34,1,1,1,1,0,0,0,6000.0,3,5.0,False,True,False,True,False,False,True,False,False
0,11514.0,6,2500.0,28,1,3,3,1,0,1,0,8000.0,1,4.0,False,False,True,False,False,True,True,False,False
